loan_id,user_id,amount,created_at,status
3736,597,75510,2024-09-29,defaulted
3737,947,108120,2024-01-08,defaulted
3738,9253,36909,2023-12-11,defaulted
3739,9455,25609,2025-05-05,closed
3740,6160,80029,2025-02-17,approved
3741,3632,186818,2025-01-23,closed
3742,890,133307,2023-07-25,approved
3743,4886,101364,2023-08-25,defaulted
3744,1706,97201,2023-08-23,approved
3745,5881,132349,2024-09-22,defaulted
3746,46,53143,2024-12-16,closed
3747,516,155663,2024-08-10,closed
3748,7312,57052,2023-11-23,approved
3749,8319,85105,2024-12-13,defaulted
3750,9,103648,2025-05-20,approved
3751,4147,64965,2023-07-05,approved
3752,7888,149048,2024-03-28,approved
3753,3441,40399,2023-11-02,approved
3754,618,90450,2023-11-22,approved
3755,6152,81962,2025-02-03,approved
3756,5539,136799,2023-11-21,approved
3757,5633,159689,2024-06-22,approved
3758,8708,32278,2024-11-29,approved
3759,7024,137097,2024-02-29,closed
3760,2341,63932,2023-08-02,approved
3761,3295,122318,2024-12-08,approved
3762,2849,152595,2024-09-13,defaulted
3763,9157,54710,2024-08-03,approved
3764,5745,113996,2024-04-07,closed
3765,5863,183678,2024-09-10,closed
3766,704,197314,2024-09-05,approved
3767,5953,93192,2025-04-12,closed
3768,4932,120927,2024-04-14,closed
3769,1249,125515,2024-12-13,closed
3770,9582,172923,2024-04-12,approved
3771,3893,187150,2025-02-04,closed
3772,8746,168092,2024-04-17,closed
3773,1343,36884,2024-06-21,approved
3774,1398,75034,2023-10-30,approved
3775,5235,191889,2024-06-13,defaulted
3776,6340,34849,2025-03-23,approved
3777,9849,104312,2024-08-15,closed
3778,18,123877,2025-01-21,approved
3779,9493,55720,2025-03-23,approved
3780,9880,197863,2024-01-26,closed
3781,4897,99670,2024-11-22,approved
3782,1978,42393,2024-05-27,defaulted
3783,3731,42309,2024-12-26,closed
3784,8951,28355,2023-07-22,defaulted
3785,4224,76723,2023-11-22,closed
3786,8476,126161,2024-05-01,closed
3787,5941,31882,2024-09-11,closed
3788,9796,41092,2024-01-23,defaulted
3789,3905,52151,2024-11-27,approved
3790,5001,143354,2025-04-28,approved
3791,9540,20689,2025-01-18,approved
3792,5077,94232,2023-11-25,closed
3793,4499,41417,2023-07-16,approved
3794,7943,47811,2023-09-01,closed
3795,8203,102823,2024-08-13,closed
3796,9676,73058,2023-11-06,approved
3797,7629,149102,2024-09-09,closed
3798,6610,61001,2024-07-16,closed
3799,5022,21171,2024-05-19,closed
3800,2310,74288,2025-04-23,approved
3801,7676,40048,2023-10-25,closed
3802,8441,163049,2025-02-19,closed
3803,7966,28703,2024-07-14,closed
3804,8173,174011,2024-09-06,defaulted
3805,4399,198928,2024-09-01,closed
3806,9526,93876,2024-06-01,closed
3807,1674,108480,2024-09-07,defaulted
3808,8295,125898,2024-02-23,approved
3809,65,52043,2023-08-26,approved
3810,1816,196165,2024-01-02,closed
3811,1999,147074,2024-10-29,defaulted
3812,615,142366,2024-09-22,approved
3813,6458,189684,2025-04-09,approved
3814,3875,136182,2024-12-20,approved
3815,883,36901,2025-01-26,closed
3816,9516,167779,2024-08-02,closed
3817,471,172726,2023-08-05,approved
3818,4089,180098,2024-01-02,defaulted
3819,2440,32100,2024-05-05,approved
3820,7362,38107,2024-07-28,closed
3821,8460,65257,2025-03-15,approved
3822,9346,99444,2024-12-12,defaulted
3823,7904,66141,2025-04-13,approved
3824,6851,66137,2025-03-23,approved
3825,9435,123987,2024-02-16,approved
3826,5394,53958,2024-09-19,defaulted
3827,8903,162838,2024-11-28,closed
3828,1853,137173,2025-04-13,closed
3829,698,69341,2024-08-18,approved
3830,4745,98236,2024-12-08,approved
3831,4602,57656,2024-12-18,approved
3832,3121,119416,2023-09-25,closed
3833,8653,138474,2024-12-10,approved
3834,249,118797,2023-08-29,approved
3835,3012,147767,2024-03-21,closed
3836,1753,115779,2024-02-29,closed
3837,6533,29072,2024-03-26,approved
3838,4959,116303,2025-01-05,approved
3839,8952,179438,2025-04-07,defaulted
3840,272,42833,2023-08-17,closed
3841,7947,190960,2024-09-08,defaulted
3842,8554,85610,2025-04-06,closed
3843,5319,198387,2025-03-08,approved
3844,2454,162191,2025-02-22,closed
3845,1166,62225,2024-12-03,closed
3846,4945,125102,2024-03-06,closed
3847,6446,50815,2025-01-17,defaulted
3848,2973,135697,2024-10-04,approved
3849,1170,25866,2023-06-25,defaulted
3850,4518,46639,2025-03-01,approved
3851,9769,74204,2024-11-07,closed
3852,4944,25511,2024-09-20,approved
3853,9394,169523,2024-01-17,closed
3854,4437,126516,2024-11-16,approved
3855,25,132655,2023-09-25,defaulted
3856,9962,25628,2024-11-07,approved
3857,9598,65410,2024-10-25,closed
3858,1204,105271,2024-01-01,defaulted
3859,5305,182245,2024-06-04,approved
3860,6034,34611,2024-09-17,defaulted
3861,4706,58278,2023-06-26,approved
3862,3997,97449,2023-10-18,closed
3863,4386,66354,2025-05-02,approved
3864,7765,72448,2025-05-06,defaulted
3865,7965,102881,2024-08-18,defaulted
3866,6481,141251,2025-01-24,closed
3867,4179,36569,2025-04-01,defaulted
3868,7618,49551,2023-09-20,defaulted
3869,3414,72342,2025-02-03,closed
3870,347,141361,2023-12-22,closed
3871,9397,169306,2024-06-21,closed
3872,2786,94852,2023-07-16,approved
3873,8212,179233,2024-11-10,approved
3874,4340,69410,2023-11-04,approved
3875,9741,91401,2024-06-27,approved
3876,6785,52082,2024-11-20,closed
3877,7678,49802,2024-03-06,closed
3878,9776,196828,2024-10-31,approved
3879,1932,180748,2023-10-07,approved
3880,2128,172761,2024-09-04,closed
3881,6985,139778,2024-10-18,defaulted
3882,3564,89674,2024-07-11,closed
3883,8664,90723,2023-10-30,closed
3884,8529,35552,2024-10-21,closed
3885,8151,188986,2023-11-08,closed
3886,634,109446,2025-02-21,defaulted
3887,2042,150472,2024-12-16,closed
3888,367,157137,2023-11-04,closed
3889,4091,138959,2024-07-02,closed
3890,2660,92833,2025-05-22,approved
3891,6538,25170,2024-10-23,approved
3892,2474,32635,2025-04-22,approved
3893,196,123847,2024-08-26,approved
3894,7413,173444,2024-11-22,approved
3895,964,136725,2024-09-06,defaulted
3896,8112,141281,2025-03-27,closed
3897,9806,82660,2023-10-25,approved
3898,1452,127114,2024-05-25,closed
3899,6637,73052,2024-08-03,closed
3900,2312,76205,2024-12-23,closed
3901,2014,36449,2024-03-15,closed
3902,7188,191175,2023-09-28,closed
3903,4217,182686,2024-10-07,closed
3904,9667,21373,2024-10-31,approved
3905,3148,96669,2024-03-04,closed
3906,8925,119616,2024-09-07,approved
3907,739,182978,2025-05-10,closed
3908,2250,93643,2023-11-15,closed
3909,8232,33917,2023-10-24,approved
3910,3090,179675,2023-12-03,defaulted
3911,1671,24817,2024-01-25,closed
3912,1091,101574,2024-04-16,closed
3913,5360,174554,2025-01-29,defaulted
3914,2231,199515,2023-12-06,closed
3915,4771,102293,2024-08-21,approved
3916,621,162748,2024-09-18,approved
3917,6943,20664,2023-11-04,approved
3918,7065,85996,2025-03-24,approved
3919,8116,141533,2023-11-17,approved
3920,7628,71691,2024-07-29,approved
3921,707,65433,2024-05-24,closed
3922,7101,104869,2025-05-20,approved
3923,7599,34632,2024-10-07,closed
3924,4876,186743,2023-09-15,approved
3925,7865,90474,2023-12-26,closed
3926,4380,50193,2024-12-18,defaulted
3927,3989,120520,2025-04-29,closed
3928,673,79540,2024-05-20,approved
3929,4398,197257,2025-01-23,closed
3930,6388,168088,2023-09-06,closed
3931,4786,125718,2024-04-03,approved
3932,7198,173710,2023-10-09,approved
3933,5058,129849,2025-04-04,approved
3934,9534,75909,2024-01-02,closed
3935,5518,155707,2024-08-31,approved
3936,7687,173369,2023-11-24,approved
3937,6619,46165,2025-01-04,closed
3938,837,87739,2025-03-25,closed
3939,1239,33595,2024-05-28,closed
3940,6405,190710,2024-06-05,defaulted
3941,6442,182897,2025-03-26,closed
3942,9522,177187,2024-03-31,approved
3943,3178,129752,2024-06-24,closed
3944,1665,40567,2024-12-24,defaulted
3945,5234,176356,2025-04-22,approved
3946,1322,68712,2024-05-10,closed
3947,511,121681,2024-03-21,closed
3948,9607,189167,2024-03-19,approved
3949,7873,100757,2024-02-23,defaulted
3950,349,66658,2024-05-02,approved
3951,5065,90881,2023-08-24,approved
3952,551,96519,2023-09-19,closed
3953,5167,176167,2024-02-16,approved
3954,903,164507,2024-07-08,approved
3955,3212,66444,2024-10-17,closed
3956,9280,121695,2024-09-27,approved
3957,3930,30987,2025-03-31,approved
3958,5139,199726,2024-10-06,closed
3959,9279,118465,2025-04-20,closed
3960,7129,102713,2023-08-08,defaulted
3961,461,62066,2024-11-22,closed
3962,3459,84245,2023-09-11,defaulted
3963,8757,152880,2024-06-08,closed
3964,8448,67372,2024-06-18,approved
3965,1974,192583,2024-11-02,approved
3966,9946,66861,2023-12-14,closed
3967,63,55985,2023-11-05,approved
3968,5217,93156,2023-12-22,closed
3969,2678,123370,2025-02-19,defaulted
3970,4412,93731,2024-12-13,closed
3971,2378,174941,2024-08-01,approved
3972,9948,162525,2024-08-29,closed
3973,6345,42125,2024-09-23,approved
3974,2291,58754,2025-01-17,closed
3975,5584,39226,2024-06-11,approved
3976,2167,158810,2024-11-27,defaulted
3977,5277,31680,2023-12-04,closed
3978,5388,172275,2025-01-05,defaulted
3979,4620,97939,2023-08-25,approved
3980,8762,85414,2023-06-23,approved
3981,5215,169968,2024-04-07,closed
3982,3931,120476,2023-06-24,closed
3983,1308,76445,2024-02-02,closed
3984,9839,186271,2023-09-24,approved
3985,9509,171093,2024-04-30,defaulted
3986,3734,150483,2023-11-30,closed
3987,6761,163409,2025-03-31,approved
3988,7636,92915,2024-04-11,closed
3989,6278,93431,2025-01-22,defaulted
3990,48,68100,2023-11-12,closed
3991,3793,51389,2024-10-24,approved
3992,2122,97256,2024-11-23,approved
3993,6453,134453,2024-11-22,closed
3994,4701,133454,2025-01-19,approved
3995,2618,180492,2024-12-25,approved
3996,6781,153849,2023-11-15,closed
3997,1814,112200,2025-03-14,approved
3998,6077,162019,2023-09-21,closed
3999,3710,119005,2023-12-08,approved
4000,6455,118000,2023-09-04,approved
4001,1679,135434,2024-03-27,closed
4002,5645,150207,2024-09-21,closed
4003,6184,45652,2024-12-25,approved
4004,9142,45596,2024-04-12,approved
4005,1675,21796,2025-01-13,approved
4006,2249,70416,2023-09-04,approved
4007,7790,107756,2024-07-03,closed
4008,6715,154074,2025-02-13,approved
4009,2626,183833,2024-10-24,closed
4010,8974,156256,2024-03-20,closed
4011,4722,91444,2024-12-03,closed
4012,9048,102393,2024-03-03,defaulted
4013,3672,80404,2024-08-17,approved
4014,1098,103568,2023-12-19,approved
4015,5739,165314,2024-04-19,closed
4016,5782,141310,2024-08-17,approved
4017,3858,92801,2025-04-09,approved
4018,6318,193330,2025-01-30,approved
4019,116,41855,2024-03-10,approved
4020,1225,48990,2024-05-09,closed
4021,7141,107527,2025-03-14,approved
4022,2912,107922,2024-01-21,closed
4023,4038,182527,2023-10-21,approved
4024,4144,113534,2024-01-10,closed
4025,9704,197950,2023-06-27,approved
4026,7621,151136,2025-01-04,approved
4027,2560,158259,2023-07-04,defaulted
4028,3353,116164,2024-04-11,approved
4029,5788,108822,2025-02-27,approved
4030,3362,190203,2024-07-28,closed
4031,9927,28306,2024-03-27,closed
4032,6413,168089,2024-10-14,approved
4033,5051,136344,2023-09-18,approved
4034,8085,156356,2024-01-09,defaulted
4035,1970,114043,2025-01-22,approved
4036,4749,60918,2024-03-02,defaulted
4037,8552,20592,2024-11-07,defaulted
4038,8844,152952,2024-06-08,defaulted
4039,1262,118061,2024-04-27,closed
4040,9008,27193,2024-04-10,closed
4041,11,41800,2024-07-27,closed
4042,4201,160879,2024-03-30,closed
4043,5115,45068,2025-02-07,defaulted
4044,8474,183754,2023-10-07,defaulted
4045,7512,40879,2025-02-22,defaulted
4046,9371,108546,2025-02-15,defaulted
4047,8687,191464,2023-08-11,approved
4048,9085,186220,2024-08-19,closed
4049,8406,142589,2023-11-30,approved
4050,9425,164302,2024-04-06,closed
4051,7009,143364,2024-01-13,closed
4052,2735,60553,2025-03-10,closed
4053,7397,42340,2023-11-01,approved
4054,4611,185019,2024-06-21,closed
4055,5483,66447,2023-07-10,approved
4056,4495,175539,2024-10-12,approved
4057,1026,128927,2024-08-14,closed
4058,6517,180518,2023-07-14,closed
4059,9749,198314,2024-10-23,approved
4060,7134,151456,2023-11-05,closed
4061,8568,62926,2023-12-27,approved
4062,6037,196955,2025-05-08,approved
4063,5626,88031,2024-07-07,defaulted
4064,4691,143704,2025-01-14,approved
4065,4451,133959,2023-07-04,closed
4066,1139,30250,2024-09-25,approved
4067,4320,147368,2024-09-26,approved
4068,6656,143198,2025-01-30,closed
4069,5340,186384,2023-11-16,approved
4070,5393,159640,2023-11-26,approved
4071,7046,126266,2024-11-28,closed
4072,796,144305,2024-07-20,closed
4073,5338,172697,2024-02-08,closed
4074,9716,150599,2025-02-13,closed
4075,888,55222,2023-08-03,closed
4076,3326,52107,2024-09-04,closed
4077,3647,86675,2025-04-08,approved
4078,2629,180071,2023-07-02,defaulted
4079,1008,29583,2024-08-26,approved
4080,8564,192014,2025-03-05,closed
4081,4455,129087,2023-08-26,approved
4082,4231,75851,2024-06-01,approved
4083,1719,45369,2024-12-25,approved
4084,5081,119485,2023-12-20,defaulted
4085,3986,189639,2023-08-24,approved
4086,7937,28324,2025-04-16,approved
4087,8401,180996,2024-08-01,approved
4088,9214,56907,2024-03-11,approved
4089,5094,95811,2023-07-18,closed
4090,7379,24066,2023-07-25,approved
4091,852,116835,2024-09-24,closed
4092,71,24301,2023-08-31,closed
4093,2376,83488,2023-11-10,defaulted
4094,3463,36798,2025-04-25,defaulted
4095,5419,32349,2025-01-17,closed
4096,5556,80085,2023-09-24,defaulted
4097,8003,27243,2024-07-12,closed
4098,6196,180954,2024-07-05,closed
4099,8076,152875,2023-11-17,closed
4100,8538,80927,2024-05-21,defaulted
4101,2452,90368,2025-04-19,approved
4102,8873,56844,2024-08-20,defaulted
4103,742,140966,2024-04-05,approved
4104,4665,78603,2024-02-28,closed
4105,6373,126687,2025-02-12,approved
4106,3155,23632,2024-01-18,closed
4107,338,76906,2024-10-13,approved
4108,9805,109644,2025-01-25,defaulted
4109,7685,119061,2023-08-27,approved
4110,1454,193741,2024-11-23,approved
4111,6916,27824,2025-04-11,approved
4112,8049,198014,2023-10-19,closed
4113,9098,70084,2024-11-22,defaulted
4114,8114,73858,2023-07-03,defaulted
4115,7610,135744,2024-07-30,closed
4116,1156,46946,2024-06-12,defaulted
4117,7377,84055,2024-02-05,approved
4118,9889,40122,2023-09-14,approved
4119,4613,112735,2024-07-23,approved
4120,3607,57180,2023-09-10,closed
4121,8503,156995,2023-06-29,closed
4122,8663,132232,2024-03-13,approved
4123,7302,166552,2023-08-31,closed
4124,4567,63660,2024-11-04,approved
4125,7946,190049,2023-12-04,approved
4126,4410,51258,2023-10-28,defaulted
4127,5954,167548,2025-05-12,closed
4128,9224,125051,2024-11-20,defaulted
4129,8331,197774,2025-01-12,defaulted
4130,9599,81107,2025-03-04,closed
4131,533,37153,2023-12-16,defaulted
4132,1800,69940,2023-11-11,defaulted
4133,4902,120660,2024-10-26,closed
4134,2000,21736,2024-02-10,approved
4135,2711,138832,2024-01-17,approved
4136,5471,146535,2024-08-23,closed
4137,5169,154834,2023-11-19,closed
4138,5294,127924,2023-11-24,closed
4139,7834,128671,2024-06-20,approved
4140,97,59425,2023-12-13,closed
4141,9293,59609,2024-08-11,approved
4142,2644,144136,2024-06-30,closed
4143,1783,144187,2025-03-20,approved
4144,9545,88546,2025-02-23,approved
4145,798,51693,2024-01-18,defaulted
4146,2124,198709,2024-03-27,defaulted
4147,1040,47118,2024-04-23,defaulted
4148,1018,185781,2024-07-09,closed
4149,6195,170648,2023-11-03,closed
4150,4759,156731,2024-11-06,closed
4151,1140,54475,2024-09-25,approved
4152,9037,64939,2024-12-05,closed
4153,6503,24477,2024-03-10,closed
4154,8912,26395,2023-11-30,approved
4155,1361,35198,2024-12-02,approved
4156,696,179366,2024-02-06,closed
4157,773,26746,2024-05-21,approved
4158,1607,50504,2025-03-12,closed
4159,3088,199731,2023-07-15,closed
4160,8171,189728,2023-08-05,defaulted
4161,3790,44881,2023-11-02,closed
4162,2686,160896,2024-06-30,defaulted
4163,310,180714,2025-03-08,closed
4164,4652,84387,2025-04-11,defaulted
4165,6566,147284,2023-07-05,approved
4166,6133,82436,2024-10-17,closed
4167,9731,169517,2023-12-29,closed
4168,604,66846,2024-09-30,closed
4169,2265,181830,2023-12-06,closed
4170,622,100576,2023-07-25,defaulted
4171,554,127728,2024-11-30,approved
4172,2979,94062,2023-07-13,closed
4173,1320,54923,2025-02-25,defaulted
4174,9141,102659,2023-09-03,approved
4175,9631,84528,2023-07-12,closed
4176,5048,187977,2024-06-25,closed
4177,3319,171749,2023-08-07,closed
4178,3465,100633,2024-02-02,approved
4179,9320,63777,2023-08-16,approved
4180,9848,184352,2023-11-24,approved
4181,1632,124447,2023-08-12,closed
4182,8152,148174,2024-03-12,approved
4183,9510,152069,2023-06-30,closed
4184,3382,190755,2024-10-05,closed
4185,801,124982,2024-05-23,defaulted
4186,7983,73420,2024-02-08,closed
4187,1574,84032,2024-08-05,closed
4188,4810,144550,2024-11-21,closed
4189,1251,137676,2024-03-09,approved
4190,4364,71586,2024-10-20,closed
4191,6286,184346,2025-01-01,approved
4192,78,121768,2023-11-21,approved
4193,5247,109273,2023-08-08,closed
4194,6214,79118,2025-05-13,approved
4195,5329,46122,2024-12-07,closed
4196,5621,177852,2024-06-10,closed
4197,6607,160500,2024-07-03,defaulted
4198,266,22651,2023-11-17,defaulted
4199,4736,170846,2025-03-17,closed
4200,5046,119910,2024-04-08,closed
4201,6923,51182,2024-07-04,closed
4202,5868,48721,2023-10-01,approved
4203,2027,194856,2024-05-13,closed
4204,8179,136997,2023-09-23,defaulted
4205,6090,177414,2024-01-29,approved
4206,1330,79036,2023-11-17,approved
4207,8487,167520,2024-06-28,approved
4208,3450,166236,2025-05-19,closed
4209,96,99782,2023-07-01,closed
4210,1650,127206,2024-04-11,approved
4211,8061,192661,2024-07-17,closed
4212,225,161148,2024-05-07,defaulted
4213,3079,190787,2024-05-12,closed
4214,7752,185842,2024-07-10,defaulted
4215,6642,66606,2024-01-25,closed
4216,3172,121198,2023-12-02,approved
4217,8286,133600,2023-10-07,closed
4218,3321,69449,2024-08-01,defaulted
4219,5424,156558,2024-09-17,approved
4220,2194,77993,2023-06-26,approved
4221,5332,76501,2024-03-12,approved
4222,6311,108106,2024-04-22,approved
4223,2754,99968,2024-08-28,approved
4224,3719,51124,2025-02-21,approved
4225,53,196255,2025-05-21,closed
4226,6934,68964,2024-11-17,approved
4227,7900,137333,2024-12-14,approved
4228,8999,20430,2024-09-30,closed
4229,1663,21818,2023-12-19,approved
4230,1006,94108,2023-10-24,defaulted
4231,7922,148976,2024-08-22,defaulted
4232,3100,73251,2024-12-06,approved
4233,3468,57970,2024-07-20,approved
4234,5748,141397,2025-03-20,closed
4235,8689,115135,2024-06-01,defaulted
4236,3984,39547,2024-05-29,defaulted
4237,443,199364,2025-02-08,closed
4238,2743,52863,2024-02-19,approved
4239,7718,81453,2024-06-26,defaulted
4240,4404,180398,2025-01-15,approved
4241,8063,130520,2024-11-27,closed
4242,1286,141284,2025-05-06,closed
4243,3612,32194,2024-09-24,closed
4244,9365,56195,2024-03-15,closed
4245,997,115012,2024-02-15,closed
4246,1754,107009,2024-08-07,approved
4247,1579,131637,2023-10-06,approved
4248,3039,36184,2023-12-11,approved
4249,1002,63506,2023-08-02,defaulted
4250,3392,127042,2023-09-26,closed
4251,5754,96599,2023-12-07,approved
4252,2586,185443,2023-12-26,closed
4253,9232,64900,2025-02-19,approved
4254,1726,167942,2023-12-04,approved
4255,8855,37142,2023-09-10,closed
4256,9888,90788,2024-02-12,approved
4257,8667,114027,2024-02-02,approved
4258,1684,78861,2024-02-28,closed
4259,9973,134479,2023-07-20,closed
4260,6206,72683,2025-03-26,closed
4261,2821,70792,2025-05-21,closed
4262,9659,123788,2024-06-11,closed
4263,3546,85503,2023-08-31,closed
4264,2614,62985,2024-02-06,closed
4265,7934,150792,2025-01-02,closed
4266,7021,90478,2023-08-01,approved
4267,1720,105006,2024-01-04,closed
4268,643,175840,2024-01-25,closed
4269,9945,67493,2025-05-10,defaulted
